year,countryA,countryB,value_toA,value_toB,magnitude_toA,magnitude_toB,qualifier_toA,qualifier_toB,netflow,net_destination
2009,ATG,TKM,0,NA,NIL,NA,NA,NA,NA,NA
2009,RWA,THA,NA,1,NA,NA,NA,NA,NA,NA
2009,CHE,COD,70,NA,NA,NA,NA,NA,NA,NA
2009,CIV,PER,0,NA,NIL,NA,NAT_EST,NA,NA,NA
2009,MDA,TUV,0,NA,NIL,NA,NA,NA,NA,NA
2009,CHE,JPN,222,NA,NA,NA,NA,NA,NA,NA
2009,GBR,GUY,99,NA,NA,NA,NA,NA,NA,NA
2009,CIV,UZB,0,0,NIL,NIL,NAT_EST,NA,0,CIV
2009,KHM,SLV,NA,0,NA,NIL,NA,NA,NA,NA
2009,BEL,TUN,57,NA,NA,NA,NA,NA,NA,NA
2009,HRV,SEN,0,NA,NIL,NA,NA,NA,NA,NA
2009,CZE,LBY,31,NA,NA,NA,NA,NA,NA,NA
2009,CHL,NLD,0,9,NIL,NA,NA,NA,9,NLD
2009,ARG,SRB,NA,1,NA,NA,NA,NA,NA,NA
2009,BEL,LAO,1,0,NA,NIL,NA,NA,1,BEL
2009,DJI,MAR,0,407,NIL,NA,NA,NA,407,MAR
2009,ABW,NGA,0,NA,NIL,NA,NA,NA,NA,NA
2009,DNK,TUN,2,NA,NA,NA,NA,NA,NA,NA
2009,MWI,SRB,NA,0,NA,NIL,NA,NA,NA,NA
2009,OMN,VCT,0,NA,NIL,NA,NA,NA,NA,NA
2009,LTU,NGA,6,NA,NA,NA,NA,NA,NA,NA
2009,CYM,KAZ,NA,0,NA,NIL,NA,NA,NA,NA
2009,DNK,TKM,1,NA,NA,NA,NA,NA,NA,NA
2009,COM,MDV,0,NA,NIL,NA,NA,NA,NA,NA
2009,BRN,CRI,0,NA,NIL,NA,NA,NA,NA,NA
2009,CHN,LVA,NA,12,NA,NA,NA,NA,NA,NA
2009,COL,SLV,NA,30,NA,NA,NA,NA,NA,NA
2009,MAC,TON,0,NA,NIL,NA,NA,NA,NA,NA
2009,HKG,PRY,0,NA,NIL,NA,NA,NA,NA,NA
2009,GMB,VGB,NA,0,NA,NIL,NA,NA,NA,NA
2009,MHL,QAT,NA,0,NA,NIL,NA,NA,NA,NA
2009,CHL,MDG,1,NA,NA,NA,NA,NA,NA,NA
2009,IRL,VGB,0,0,NIL,NIL,NA,NA,0,IRL
2009,BEL,USA,168,NA,NA,NA,NA,NA,NA,NA
2009,ANT,USA,NA,184,NA,NA,NA,NA,NA,NA
2009,LTU,NOR,5,165,NA,NA,NA,NA,160,NOR
2009,HTI,THA,NA,0,NA,NIL,NA,NA,NA,NA
2009,BEL,BIH,5,NA,NA,NA,NA,NA,NA,NA
2009,KNA,NZL,NA,1,NA,NA,NA,NA,NA,NA
2009,GBR,MKD,106,0,NA,NIL,NA,NA,106,GBR
2009,COM,SGP,0,NA,NIL,NA,NA,NA,NA,NA
2009,BMU,TJK,0,0,NIL,NIL,NA,NA,0,BMU
2009,AZE,HUN,0,22,NIL,NA,NA,NA,22,HUN
2009,CMR,DNK,NA,89,NA,NA,NA,NA,NA,NA
2009,CHE,LIE,671,174,NA,NA,NA,NA,497,CHE
2009,ABW,ALB,0,NA,NIL,NA,NA,NA,NA,NA
2009,AUT,MCO,0,NA,NIL,NA,NA,NA,NA,NA
2009,ISL,MUS,0,NA,NIL,NA,NA,NA,NA,NA
2009,LVA,NER,0,NA,NIL,NA,NA,NA,NA,NA
2009,SLV,USA,155,NA,NA,NA,NA,NA,NA,NA
2009,BOL,LVA,NA,0,NA,NIL,NA,NA,NA,NA
2009,ETH,UZB,NA,0,NA,NIL,NA,NA,NA,NA
2009,GIN,OMN,NA,0,NA,NIL,NA,NA,NA,NA
2009,DNK,HND,0,NA,NIL,NA,NA,NA,NA,NA
2009,NZL,STP,0,NA,NIL,NA,NA,NA,NA,NA
2009,ARE,FRA,NA,194,NA,NA,NA,NA,NA,NA
2009,EST,TON,0,NA,NIL,NA,NA,NA,NA,NA
2009,BRA,IDN,6,NA,NA,NA,NA,NA,NA,NA
2009,ARE,SLV,NA,0,NA,NIL,NA,NA,NA,NA
2009,COL,PSE,NA,0,NA,NIL,NA,NA,NA,NA
2009,BMU,MUS,0,NA,NIL,NA,NA,NA,NA,NA
2009,BTN,UKR,NA,0,NA,NIL,NA,NA,NA,NA
2009,BMU,LVA,0,0,NIL,NIL,NA,NA,0,BMU
2009,BTN,PRK,NA,0,NA,NIL,NA,NA,NA,NA
2009,GBR,ITA,6038,245,NA,NA,NA,NA,5793,GBR
2009,MKD,TUV,0,NA,NIL,NA,NA,NA,NA,NA
2009,ARG,BMU,NA,0,NA,NIL,NA,NA,NA,NA
2009,CUB,SMR,0,NA,NIL,NA,NA,NA,NA,NA
2009,AZE,LVA,0,5,NIL,NA,NA,NA,5,LVA
2009,DNK,UZB,29,0,NA,NIL,NA,NA,29,DNK
2009,KOR,MCO,0,NA,NIL,NA,NA,NA,NA,NA
2009,GNQ,PSE,NA,0,NA,NIL,NA,NA,NA,NA
2009,ARE,MYS,NA,49,NA,NA,NA,NA,NA,NA
2009,SLV,TUV,0,NA,NIL,NA,NA,NA,NA,NA
2009,DNK,SYC,0,0,NIL,NA,NA,NA,0,DNK
2009,MDA,MDA,0,NA,NA,NA,NA,NA,NA,NA
2009,DNK,MNE,0,NA,NIL,NA,NA,NA,NA,NA
2009,DZA,LVA,NA,0,NA,NIL,NA,NA,NA,NA
2009,ARG,ARM,NA,0,NA,NIL,NA,NA,NA,NA
2009,BMU,GIN,0,NA,NIL,NA,NA,NA,NA,NA
2009,AUT,LIE,165,278,NA,NA,NA,NA,113,LIE
2009,CHL,YEM,0,NA,NIL,NA,NA,NA,NA,NA
2009,BTN,SAU,NA,0,NA,NIL,NA,NA,NA,NA
2009,CMR,ESP,NA,51,NA,NA,NA,NA,NA,NA
2009,BMU,LSO,0,NA,NIL,NA,NA,NA,NA,NA
2009,ITA,PER,1591,NA,NA,NA,NA,NA,NA,NA
2009,MKD,SWE,0,42,NIL,NA,NA,NA,42,SWE
2009,KGZ,MAR,0,0,NIL,NIL,NA,NA,0,KGZ
2009,IRQ,MNG,NA,0,NA,NIL,NA,NA,NA,NA
2009,EST,SVN,0,0,NIL,NIL,NA,NA,0,EST
2009,HRV,LCA,0,0,NIL,NIL,NA,NA,0,HRV
2009,KAZ,USA,4,NA,NA,NA,NA,NA,NA,NA
2009,AUT,PRY,7,NA,NA,NA,NA,NA,NA,NA
2009,HRV,LKA,0,NA,NIL,NA,NA,NA,NA,NA
2009,ATG,SWE,0,0,NIL,NIL,NA,NA,0,ATG
2009,IRL,SRB,2,0,NA,NIL,NA,NA,2,IRL
2009,BGR,RUS,163,634,NA,NA,NA,NA,471,RUS
2009,CIV,MHL,0,NA,NIL,NA,NAT_EST,NA,NA,NA
2009,BTN,OMN,NA,0,NA,NIL,NA,NA,NA,NA
2009,AUS,TZA,161,NA,NA,NA,NA,NA,NA,NA
2009,CHL,COL,281,NA,NA,NA,NA,NA,NA,NA
2009,BMU,LAO,0,0,NIL,NIL,NA,NA,0,BMU
2009,KWT,SWZ,0,NA,NIL,NA,NA,NA,NA,NA
2009,HND,MAR,NA,0,NA,NIL,NA,NA,NA,NA
2009,ANT,RUS,NA,1,NA,NA,NA,NA,NA,NA
2009,PNG,ROU,NA,0,NA,NIL,NA,NA,NA,NA
2009,FIN,XDN,19,NA,NA,NA,NA,NA,NA,NA
2009,PAN,VGB,NA,0,NA,NIL,NA,NA,NA,NA
2009,GBR,GEO,177,0,NA,NIL,NA,NA,177,GBR
2009,ROU,TGO,4,NA,NA,NA,NA,NA,NA,NA
2009,DNK,GHA,43,NA,NA,NA,NA,NA,NA,NA
2009,BMU,SEN,0,NA,NIL,NA,NA,NA,NA,NA
2009,CAN,LCA,129,10,NA,NA,NAT_EST,NA,119,CAN
2009,BLR,COG,0,NA,NIL,NA,NA,NA,NA,NA
2009,BRN,SUR,0,NA,NIL,NA,NA,NA,NA,NA
2009,LAO,MKD,0,0,NIL,NIL,NA,NA,0,LAO
2009,BRN,GUY,0,NA,NIL,NA,NA,NA,NA,NA
2009,BEN,BMU,NA,0,NA,NIL,NA,NA,NA,NA
2009,FIN,MNE,1,NA,NA,NA,NA,NA,NA,NA
2009,SVK,WSM,0,NA,NIL,NA,NA,NA,NA,NA
2009,AGO,BGR,NA,2,NA,NA,NA,NA,NA,NA
2009,BTN,MKD,NA,0,NA,NIL,NA,NA,NA,NA
2009,ARM,TON,0,NA,NIL,NA,NA,NA,NA,NA
2009,DNK,QAT,0,2,NIL,NA,NA,NA,2,QAT
2009,CYP,IRQ,0,NA,NIL,NA,NA,NA,NA,NA
2009,BEN,GBR,NA,24,NA,NA,NA,NA,NA,NA
2009,BRB,MAR,0,0,NIL,NIL,NA,NA,0,BRB
2009,BMU,KEN,0,NA,NIL,NA,NA,NA,NA,NA
2009,GBR,IRQ,652,NA,NA,NA,NA,NA,NA,NA
2009,GHA,KWT,NA,4,NA,NA,NA,NA,NA,NA
2009,NER,QAT,NA,0,NA,NIL,NA,NA,NA,NA
2009,BRN,GRD,0,0,NIL,NIL,NA,NA,0,BRN
2009,AZE,SEN,0,NA,NIL,NA,NA,NA,NA,NA
2009,CUB,NPL,12,0,NA,NIL,NA,NA,12,CUB
2009,CAF,SRB,NA,0,NA,NIL,NA,NA,NA,NA
2009,SLV,VEN,9,NA,NA,NA,NA,NA,NA,NA
2009,FIN,MDA,12,0,NA,NIL,NA,NA,12,FIN
2009,GRD,VAT,0,NA,NIL,NA,NA,NA,NA,NA
2009,LCA,QAT,0,0,NIL,NIL,NA,NA,0,LCA
2009,MAC,XDN,0,NA,NIL,NA,NA,NA,NA,NA
2009,DNK,YEM,0,NA,NIL,NA,NA,NA,NA,NA
2009,BTN,SVK,NA,0,NA,NIL,NA,NA,NA,NA
2009,GMB,SVN,NA,0,NA,NIL,NA,NA,NA,NA
2009,AZE,DOM,0,NA,NIL,NA,NA,NA,NA,NA
2009,BRN,WSM,0,NA,NIL,NA,NA,NA,NA,NA
2009,BMU,ETH,0,NA,NIL,NA,NA,NA,NA,NA
2009,JOR,VCT,0,NA,NIL,NA,NA,NA,NA,NA
2009,COK,MKD,NA,0,NA,NIL,NA,NA,NA,NA
2009,KGZ,NGA,0,NA,NIL,NA,NA,NA,NA,NA
2009,ARM,SGP,0,NA,NIL,NA,NA,NA,NA,NA
2009,GNQ,HUN,NA,0,NA,NIL,NA,NA,NA,NA
2009,AGO,QAT,NA,0,NA,NIL,NA,NA,NA,NA
2009,BMU,ECU,1,NA,NA,NA,NA,NA,NA,NA
2009,GNB,JOR,NA,0,NA,NIL,NA,NA,NA,NA
2009,BEL,MLI,6,NA,NA,NA,NA,NA,NA,NA
2009,COL,KOR,NA,15,NA,NA,NA,NA,NA,NA
2009,BRN,KAZ,0,0,NIL,NIL,NA,NA,0,BRN
2009,FIN,UKR,114,0,NA,NIL,NA,NA,114,FIN
2009,BMU,SWE,0,0,NIL,NIL,NA,NA,0,BMU
2009,BGD,HUN,NA,3,NA,NA,NA,NA,NA,NA
2009,ANT,DNK,NA,0,NA,NIL,NA,NA,NA,NA
2009,DNK,SMR,0,NA,NIL,NA,NA,NA,NA,NA
2009,CZE,SYC,0,0,NIL,NA,NA,NA,0,CZE
2009,KEN,SRB,NA,0,NA,NIL,NA,NA,NA,NA
2009,CYM,FIN,NA,0,NA,NIL,NA,NA,NA,NA
2009,GEO,SWE,0,45,NIL,NA,NA,NA,45,SWE
2009,BMU,KIR,0,NA,NIL,NA,NA,NA,NA,NA
2009,BMU,NAM,0,NA,NIL,NA,NA,NA,NA,NA
2009,BLR,LUX,0,NA,NIL,NA,NA,NA,NA,NA
2009,KGZ,PAN,0,NA,NIL,NA,NA,NA,NA,NA
2009,BRA,ISR,23,NA,NA,NA,NA,NA,NA,NA
2009,HKG,ISR,0,NA,NIL,NA,NA,NA,NA,NA
2009,BRA,MDV,0,NA,NIL,NA,NA,NA,NA,NA
2009,BMU,MNE,0,NA,NIL,NA,NA,NA,NA,NA
2009,HUN,PAK,9,NA,NA,NA,NA,NA,NA,NA
2009,IRN,KNA,0,NA,NIL,NA,NA,NA,NA,NA
2009,NOR,SWE,1294,398,NA,NA,NA,NA,896,NOR
2009,BDI,BMU,NA,0,NA,NIL,NA,NA,NA,NA
2009,BMU,IDN,0,NA,NIL,NA,NA,NA,NA,NA
2009,ATG,GAB,0,NA,NIL,NA,NA,NA,NA,NA
2009,BEN,OMN,NA,1,NA,NA,NA,NA,NA,NA
2009,ROU,XDN,16,NA,NA,NA,NA,NA,NA,NA
2009,BEL,BLR,41,1,NA,NA,NA,NA,40,BEL
2009,SVK,TCD,2,NA,NA,NA,NA,NA,NA,NA
2009,AUS,SYR,37,NA,NA,NA,NA,NA,NA,NA
2009,BMU,USA,8,NA,NA,NA,NA,NA,NA,NA
2009,ARG,DNK,NA,10,NA,NA,NA,NA,NA,NA
2009,DNK,GIN,0,NA,NIL,NA,NA,NA,NA,NA
2009,ARM,MLI,0,NA,NIL,NA,NA,NA,NA,NA
2009,HKG,ISL,0,0,NIL,NIL,NA,NA,0,HKG
2009,EGY,HUN,NA,9,NA,NA,NA,NA,NA,NA
2009,ARM,PNG,0,NA,NIL,NA,NA,NA,NA,NA
2009,HKG,POL,0,0,NIL,NIL,NA,NA,0,HKG
2009,BWA,LVA,NA,0,NA,NIL,NA,NA,NA,NA
2009,CHN,GRD,NA,4,NA,NA,NA,NA,NA,NA
2009,ABW,ANT,26,NA,NA,NA,NA,NA,NA,NA
2009,ARE,BLR,NA,0,NA,NIL,NA,NA,NA,NA
2009,DOM,IRL,NA,0,NA,NIL,NA,NA,NA,NA
2009,DNK,SVK,68,3,NA,NA,NA,NA,65,DNK
2009,BMU,STP,0,NA,NIL,NA,NA,NA,NA,NA
2009,POL,TKM,24,NA,NA,NA,NA,NA,NA,NA
2009,BFA,CHE,NA,50,NA,NA,NA,NA,NA,NA
2009,GNQ,MYS,NA,4,NA,NA,NA,NA,NA,NA
2009,BMU,HTI,0,NA,NIL,NA,NA,NA,NA,NA
2009,LBR,QAT,NA,0,NA,NIL,NA,NA,NA,NA
2009,MKD,ZMB,0,NA,NIL,NA,NA,NA,NA,NA
2009,COD,IRN,NA,0,NA,NIL,NA,NA,NA,NA
2009,AZE,BMU,0,0,NIL,NIL,NA,NA,0,AZE
2009,RUS,THA,71,35,NA,NA,NA,NA,36,RUS
2009,ATG,BIH,0,NA,NIL,NA,NA,NA,NA,NA
2009,TUV,UKR,NA,0,NA,NIL,NA,NA,NA,NA
2009,BMU,MCO,0,NA,NIL,NA,NA,NA,NA,NA
2009,SGP,SRB,NA,0,NA,NIL,NA,NA,NA,NA
2009,BWA,OMN,NA,0,NA,NIL,NA,NA,NA,NA
2009,BMU,MSR,0,NA,NIL,NA,NA,NA,NA,NA
2009,MNG,NPL,0,0,NIL,NIL,NA,NA,0,MNG
2009,ITA,TUR,614,16,NA,NA,NA,NA,598,ITA
2009,AUS,XDN,32,NA,NA,NA,NA,NA,NA,NA
2009,GRC,SVK,NA,546,NA,NA,NA,NA,NA,NA
2009,COD,ISL,NA,0,NA,NIL,NA,NA,NA,NA
2009,DOM,SRB,NA,0,NA,NIL,NA,NA,NA,NA
2009,AIA,OMN,NA,0,NA,NIL,NA,NA,NA,NA
2009,BMU,FSM,0,NA,NIL,NA,NA,NA,NA,NA
2009,BMU,YEM,0,NA,NIL,NA,NA,NA,NA,NA
2009,ALB,CUB,NA,0,NA,NIL,NA,NA,NA,NA
2009,MKD,MKD,0,NA,NA,NA,NA,NA,NA,NA
2009,ETH,THA,NA,12,NA,NA,NA,NA,NA,NA
2009,GAB,SLV,NA,0,NA,NIL,NA,NA,NA,NA
2009,MKD,PAN,0,NA,NIL,NA,NA,NA,NA,NA
2009,BRB,SGP,0,NA,NIL,NA,NA,NA,NA,NA
2009,LSO,SVN,NA,0,NA,NIL,NA,NA,NA,NA
2009,DNK,SGP,7,NA,NA,NA,NA,NA,NA,NA
2009,BEL,PRK,0,0,NIL,NIL,NA,NA,0,BEL
2009,BMU,GNB,0,NA,NIL,NA,NA,NA,NA,NA
2009,DNK,SUR,0,NA,NIL,NA,NA,NA,NA,NA
2009,EGY,SVK,NA,2,NA,NA,NA,NA,NA,NA
2009,TGO,THA,NA,1,NA,NA,NA,NA,NA,NA
2009,GMB,NPL,NA,0,NA,NIL,NA,NA,NA,NA
2009,BMU,MKD,0,0,NIL,NIL,NA,NA,0,BMU
2009,GIN,SRB,NA,0,NA,NIL,NA,NA,NA,NA
2009,JAM,SRB,NA,0,NA,NIL,NA,NA,NA,NA
2009,KOR,SRB,6,0,NA,NIL,NA,NA,6,KOR
2009,BMU,SLE,0,NA,NIL,NA,NA,NA,NA,NA
2009,BMU,BOL,0,NA,NIL,NA,NA,NA,NA,NA
2009,IRL,KGZ,0,0,NIL,NIL,NA,NA,0,IRL
2009,BWA,THA,NA,1,NA,NA,NA,NA,NA,NA
2009,SRB,VCT,0,NA,NIL,NA,NA,NA,NA,NA
2009,BMU,PAN,0,NA,NIL,NA,NA,NA,NA,NA
2009,BEN,KAZ,NA,0,NA,NIL,NA,NA,NA,NA
2009,DNK,MUS,0,NA,NIL,NA,NA,NA,NA,NA
2009,BLR,MLI,0,NA,NIL,NA,NA,NA,NA,NA
2009,MYS,SRB,2,0,NA,NIL,NA,NA,2,MYS
2009,EGY,LTU,NA,1,NA,NA,NA,NA,NA,NA
2009,HRV,LBY,0,NA,NIL,NA,NA,NA,NA,NA
2009,COK,HRV,NA,0,NA,NIL,NA,NA,NA,NA
2009,BGR,MNG,19,0,NA,NIL,NA,NA,19,BGR
2009,MDA,SWE,1,30,NA,NA,NA,NA,29,SWE
2009,CAN,MMR,33,NA,NA,NA,NAT_EST,NA,NA,NA
2009,SRB,VNM,0,NA,NIL,NA,NA,NA,NA,NA
2009,SRB,SWE,5,68,NA,NA,NA,NA,63,SWE
2009,BEL,BFA,8,NA,NA,NA,NA,NA,NA,NA
2009,EST,GEO,8,0,NA,NIL,NA,NA,8,EST
2009,IRN,JPN,3,NA,NA,NA,NA,NA,NA,NA
2009,DNK,LBN,5,NA,NA,NA,NA,NA,NA,NA
2009,CUB,SRB,1,1,NA,NA,NA,NA,0,CUB
2009,KAZ,KOR,70,82,NA,NA,NA,NA,12,KOR
2009,SEN,SRB,NA,0,NA,NIL,NA,NA,NA,NA
2009,GMB,UKR,NA,0,NA,NIL,NA,NA,NA,NA
2009,BLR,FRA,3,514,NA,NA,NA,NA,511,FRA
2009,BIH,MAR,NA,3,NA,NA,NA,NA,NA,NA
2009,FIN,LBY,10,NA,NA,NA,NA,NA,NA,NA
2009,CYP,GRC,863,NA,NA,NA,NA,NA,NA,NA
2009,BHS,SLV,NA,0,NA,NIL,NA,NA,NA,NA
2009,BHR,SAU,NA,184,NA,NA,NA,NA,NA,NA
2009,FIN,GTM,3,NA,NA,NA,NA,NA,NA,NA
2009,HRV,MAC,0,0,NIL,NIL,NA,NA,0,HRV
2009,AFG,USA,0,NA,NIL,NA,NA,NA,NA,NA
2009,KOR,VCT,0,NA,NIL,NA,NA,NA,NA,NA
2009,DJI,TUV,0,NA,NIL,NA,NA,NA,NA,NA
2009,AUT,GIB,0,NA,NIL,NA,NA,NA,NA,NA
2009,SVK,TCA,0,NA,NIL,NA,NA,NA,NA,NA
2009,BGR,GTM,0,NA,NIL,NA,NA,NA,NA,NA
2009,SRB,TUN,0,NA,NIL,NA,NA,NA,NA,NA
2009,CUB,FIN,0,8,NIL,NA,NA,NA,8,FIN
2009,AFG,ECU,0,NA,NIL,NA,NA,NA,NA,NA
2009,BGD,ESP,NA,17,NA,NA,NA,NA,NA,NA
2009,RWA,RWA,0,NA,NA,NA,NA,NA,NA,NA
2009,GRD,LBY,0,NA,NIL,NA,NA,NA,NA,NA
2009,BRA,MLT,0,0,NIL,NIL,NA,NA,0,BRA
2009,ATG,TCA,0,NA,NIL,NA,NA,NA,NA,NA
2009,NIC,RUS,NA,5,NA,NA,NA,NA,NA,NA
2009,BLR,SGP,0,NA,NIL,NA,NA,NA,NA,NA
2009,MNG,THA,0,16,NIL,NA,NA,NA,16,THA
2009,CYP,KEN,9,NA,NA,NA,NA,NA,NA,NA
2009,KNA,PRT,NA,0,NA,NIL,NA,NA,NA,NA
2009,CYP,MNE,0,NA,NIL,NA,NA,NA,NA,NA
2009,NER,SRB,NA,1,NA,NA,NA,NA,NA,NA
2009,ALB,SVN,NA,1,NA,NA,NA,NA,NA,NA
2009,CUB,SWE,2,6,NA,NA,NA,NA,4,SWE
2009,CIV,MSR,0,NA,NIL,NA,NAT_EST,NA,NA,NA
2009,SRB,WSM,0,NA,NIL,NA,NA,NA,NA,NA
2009,BRN,CAN,1,21,NA,NA,NA,NAT_EST,20,CAN
2009,KIR,LIE,NA,0,NA,NIL,NA,NA,NA,NA
2009,BLR,STP,0,NA,NIL,NA,NA,NA,NA,NA
2009,LVA,SUR,0,NA,NIL,NA,NA,NA,NA,NA
2009,MAR,VNM,0,NA,NIL,NA,NA,NA,NA,NA
2009,NLD,SVN,23,0,NA,NIL,NA,NA,23,NLD
2009,ESP,XDN,2,NA,NA,NA,NA,NA,NA,NA
2009,CIV,LCA,0,0,NIL,NIL,NAT_EST,NA,0,CIV
2009,IRN,MHL,0,NA,NIL,NA,NA,NA,NA,NA
2009,IRL,TON,0,NA,NIL,NA,NA,NA,NA,NA
2009,CUB,TKM,0,NA,NIL,NA,NA,NA,NA,NA
2009,LAO,SMR,0,NA,NIL,NA,NA,NA,NA,NA
2009,IND,SWE,NA,937,NA,NA,NA,NA,NA,NA
2009,AUT,MNG,105,0,NA,NIL,NA,NA,105,AUT
2009,CHE,MCO,11,NA,NA,NA,NA,NA,NA,NA
2009,GRD,SYR,3,NA,NA,NA,NA,NA,NA,NA
2009,LSO,RUS,NA,5,NA,NA,NA,NA,NA,NA
2009,NIC,OMN,NA,0,NA,NIL,NA,NA,NA,NA
2009,AFG,SRB,0,0,NIL,NIL,NA,NA,0,AFG
2009,CZE,GNQ,0,NA,NIL,NA,NA,NA,NA,NA
2009,EST,ZWE,0,0,NIL,NIL,NA,NA,0,EST
2009,ARG,POL,NA,2,NA,NA,NA,NA,NA,NA
2009,BHR,PRT,NA,2,NA,NA,NA,NA,NA,NA
2009,CUB,ROU,0,4,NIL,NA,NA,NA,4,ROU
2009,HUN,MHL,0,NA,NIL,NA,NA,NA,NA,NA
2009,GBR,MAC,207,0,NA,NIL,NA,NA,207,GBR
2009,AIA,ATG,NA,3,NA,NA,NA,NA,NA,NA
2009,BEN,PSE,NA,0,NA,NIL,NA,NA,NA,NA
2009,BEN,TJK,NA,0,NA,NIL,NA,NA,NA,NA
2009,AUS,CAF,0,NA,NIL,NA,NA,NA,NA,NA
2009,ESP,MRT,15,NA,NA,NA,NA,NA,NA,NA
2009,MAR,MDG,41,NA,NA,NA,NA,NA,NA,NA
2009,SRB,TCA,0,NA,NIL,NA,NA,NA,NA,NA
2009,GEO,SYR,2,NA,NA,NA,NA,NA,NA,NA
2009,CYP,TON,0,NA,NIL,NA,NA,NA,NA,NA
2009,GMB,SRB,NA,0,NA,NIL,NA,NA,NA,NA
2009,DJI,RUS,0,1,NIL,NA,NA,NA,1,RUS
2009,SRB,SUR,16,NA,NA,NA,NA,NA,NA,NA
2009,DMA,ITA,NA,21,NA,NA,NA,NA,NA,NA
2009,DNK,TGO,1,NA,NA,NA,NA,NA,NA,NA
2009,COG,SVN,NA,0,NA,NIL,NA,NA,NA,NA
2009,GMB,NZL,NA,4,NA,NA,NA,NA,NA,NA
2009,MOZ,SRB,NA,0,NA,NIL,NA,NA,NA,NA
2009,AGO,DNK,NA,0,NA,NIL,NA,NA,NA,NA
2009,ISL,PHL,4,NA,NA,NA,NA,NA,NA,NA
2009,AFG,NLD,0,18,NIL,NA,NA,NA,18,NLD
2009,CYM,GBR,NA,138,NA,NA,NA,NA,NA,NA
2009,MOZ,SWE,NA,40,NA,NA,NA,NA,NA,NA
2009,BEL,PAK,17,NA,NA,NA,NA,NA,NA,NA
2009,ARE,SYC,NA,0,NA,NA,NA,NA,NA,NA
2009,BHS,BLR,NA,0,NA,NIL,NA,NA,NA,NA
2009,SRB,STP,0,NA,NIL,NA,NA,NA,NA,NA
2009,ISL,WSM,0,NA,NIL,NA,NA,NA,NA,NA
2009,IRN,SLE,0,NA,NIL,NA,NA,NA,NA,NA
2009,MNE,VGB,NA,0,NA,NIL,NA,NA,NA,NA
2009,MAR,NGA,289,NA,NA,NA,NA,NA,NA,NA
2009,KAZ,LIE,0,0,NIL,NIL,NA,NA,0,KAZ
2009,PSE,UGA,0,NA,NIL,NA,NA,NA,NA,NA
2009,ARM,XDN,0,NA,NIL,NA,NA,NA,NA,NA
2009,KHM,SRB,NA,0,NA,NIL,NA,NA,NA,NA
2009,AUT,CUB,14,0,NA,NIL,NA,NA,14,AUT
2009,KAZ,SRB,0,0,NIL,NIL,NA,NA,0,KAZ
2009,MLT,THA,0,0,NIL,NIL,NA,NA,0,MLT
2009,MAR,SRB,0,2,NIL,NA,NA,NA,2,SRB
2009,DEU,IRL,NA,548,NA,NA,NA,NA,NA,NA
2009,POL,SLE,0,NA,NIL,NA,NA,NA,NA,NA
2009,ABW,TON,0,NA,NIL,NA,NA,NA,NA,NA
2009,GBR,NER,22,NA,NA,NA,NA,NA,NA,NA
2009,OMN,UGA,0,NA,NIL,NA,NA,NA,NA,NA
2009,ALB,ZWE,NA,0,NA,NIL,NA,NA,NA,NA
2009,EST,RWA,0,NA,NIL,NA,NA,NA,NA,NA
2009,ARM,DJI,0,0,NIL,NIL,NA,NA,0,ARM
2009,CUB,IRL,0,2,NIL,NA,NA,NA,2,IRL
2009,COM,GIB,0,NA,NIL,NA,NA,NA,NA,NA
2009,BHS,MAC,NA,0,NA,NIL,NA,NA,NA,NA
2009,BGR,UZB,1,0,NA,NIL,NA,NA,1,BGR
2009,NLD,VAT,0,NA,NIL,NA,NA,NA,NA,NA
2009,MMR,THA,NA,999,NA,NA,NA,NA,NA,NA
2009,MAR,NPL,0,0,NIL,NIL,NA,NA,0,MAR
2009,SEN,SVN,NA,0,NA,NIL,NA,NA,NA,NA
2009,CAN,MAC,87,1,NA,NA,NAT_EST,NA,86,CAN
2009,NPL,TCD,0,NA,NIL,NA,NA,NA,NA,NA
2009,KGZ,SMR,0,NA,NIL,NA,NA,NA,NA,NA
2009,GRD,MNG,0,0,NIL,NIL,NA,NA,0,GRD
2009,PRK,TKM,0,NA,NIL,NA,NA,NA,NA,NA
2009,OMN,PRK,0,0,NIL,NIL,NA,NA,0,OMN
2009,LIE,TUR,0,0,NIL,NIL,NA,NA,0,LIE
2009,SRB,XDN,0,NA,NIL,NA,NA,NA,NA,NA
2009,KHM,UZB,NA,0,NA,NIL,NA,NA,NA,NA
2009,ISL,MAR,3,0,NA,NIL,NA,NA,3,ISL
2009,MLI,ZWE,NA,3,NA,NA,NA,NA,NA,NA
2009,ARE,DNK,NA,2,NA,NA,NA,NA,NA,NA
2009,GIN,NPL,NA,0,NA,NIL,NA,NA,NA,NA
2009,CHL,SYR,3,NA,NA,NA,NA,NA,NA,NA
2009,BRB,KGZ,0,0,NIL,NIL,NA,NA,0,BRB
2009,OMN,SVK,0,0,NIL,NIL,NA,NA,0,OMN
2009,AUT,BMU,0,0,NIL,NIL,NA,NA,0,AUT
2009,JOR,MOZ,23,NA,NA,NA,NA,NA,NA,NA
2009,COD,GEO,NA,0,NA,NIL,NA,NA,NA,NA
2009,BMU,GTM,0,NA,NIL,NA,NA,NA,NA,NA
2009,GEO,LVA,0,109,NIL,NA,NA,NA,109,LVA
2009,DNK,FSM,0,NA,NIL,NA,NA,NA,NA,NA
